comer	comiéndose	V;V.CVB;PRS;ACC;PRO;3;SG
comer	comiéndose	V;V.CVB;PRS;DAT;PRO;3;PL
comer	comiéndose	V;V.CVB;PRS;DAT;PRO;3;SG
comer	comiéndote	V;V.CVB;PRS;ACC;PRO;2;SG
comer	comiéndote	V;V.CVB;PRS;DAT;PRO;2;SG
comer	comió	V;IND;PST;PFV;3;SG
comer	comía	V;IND;PST;IPFV;3;SG
comercial	comerciales	N;MASC;PL
comerciante	comerciantes	N;MASC+FEM;PL
comerciar	comercia	V;IND;PRS;3;SG
comerciar	comerciaba	V;IND;PST;IPFV;3;SG
comerciar	comerciada	V;V.PTCP;PST;FEM;SG
comerciar	comerciadas	V;V.PTCP;PST;FEM;PL
comerciar	comerciado	V;V.PTCP;PST;MASC;SG
comerciar	comerciados	V;V.PTCP;PST;MASC;PL
comerciar	comerciando	V;V.CVB;PRS
comerciar	comerciará	V;IND;FUT;3;SG
comerciar	comerciándola	V;V.CVB;PRS;ACC;PRO;3;SG
comerciar	comerciándolas	V;V.CVB;PRS;ACC;PRO;3;PL
comerciar	comerciándole	V;V.CVB;PRS;DAT;PRO;3;SG
comerciar	comerciándoles	V;V.CVB;PRS;DAT;PRO;3;PL
comerciar	comerciándolo	V;V.CVB;PRS;ACC;PRO;3;SG
comerciar	comerciándolos	V;V.CVB;PRS;ACC;PRO;3;PL
comerciar	comerciándome	V;V.CVB;PRS;ACC;PRO;1;SG
comerciar	comerciándome	V;V.CVB;PRS;DAT;PRO;1;SG
comerciar	comerciándonos	V;V.CVB;PRS;ACC;PRO;1;PL
comerciar	comerciándonos	V;V.CVB;PRS;DAT;PRO;1;PL
comerciar	comerciándoos	V;V.CVB;PRS;ACC;PRO;2;PL
comerciar	comerciándoos	V;V.CVB;PRS;DAT;PRO;2;PL
comerciar	comerciándose	V;V.CVB;PRS;ACC;PRO;3;PL
comerciar	comerciándose	V;V.CVB;PRS;ACC;PRO;3;SG
comerciar	comerciándose	V;V.CVB;PRS;DAT;PRO;3;PL
comerciar	comerciándose	V;V.CVB;PRS;DAT;PRO;3;SG
comerciar	comerciándote	V;V.CVB;PRS;ACC;PRO;2;SG
comerciar	comerciándote	V;V.CVB;PRS;DAT;PRO;2;SG
comerciar	comerció	V;IND;PST;PFV;3;SG
comercio	comercios	N;MASC;PL
comestible	comestibles	N;MASC;PL
cometa	cometas	N;MASC;PL
cometer	comete	V;IND;PRS;3;SG
cometer	cometerá	V;IND;FUT;3;SG
cometer	cometida	V;V.PTCP;PST;FEM;SG
cometer	cometidas	V;V.PTCP;PST;FEM;PL
cometer	cometido	V;V.PTCP;PST;MASC;SG
cometer	cometidos	V;V.PTCP;PST;MASC;PL
cometer	cometiendo	V;V.CVB;PRS
cometer	cometiéndola	V;V.CVB;PRS;ACC;PRO;3;SG
cometer	cometiéndolas	V;V.CVB;PRS;ACC;PRO;3;PL
cometer	cometiéndole	V;V.CVB;PRS;DAT;PRO;3;SG
cometer	cometiéndoles	V;V.CVB;PRS;DAT;PRO;3;PL
cometer	cometiéndolo	V;V.CVB;PRS;ACC;PRO;3;SG
cometer	cometiéndolos	V;V.CVB;PRS;ACC;PRO;3;PL
cometer	cometiéndome	V;V.CVB;PRS;ACC;PRO;1;SG
cometer	cometiéndome	V;V.CVB;PRS;DAT;PRO;1;SG
cometer	cometiéndonos	V;V.CVB;PRS;ACC;PRO;1;PL
cometer	cometiéndonos	V;V.CVB;PRS;DAT;PRO;1;PL
cometer	cometiéndoos	V;V.CVB;PRS;ACC;PRO;2;PL
cometer	cometiéndoos	V;V.CVB;PRS;DAT;PRO;2;PL
cometer	cometiéndose	V;V.CVB;PRS;ACC;PRO;3;PL
cometer	cometiéndose	V;V.CVB;PRS;ACC;PRO;3;SG
cometer	cometiéndose	V;V.CVB;PRS;DAT;PRO;3;PL
cometer	cometiéndose	V;V.CVB;PRS;DAT;PRO;3;SG
cometer	cometiéndote	V;V.CVB;PRS;ACC;PRO;2;SG
cometer	cometiéndote	V;V.CVB;PRS;DAT;PRO;2;SG
cometer	cometió	V;IND;PST;PFV;3;SG
cometer	cometía	V;IND;PST;IPFV;3;SG
cometido	cometidos	N;MASC;PL
comic	comics	N;MASC;PL
comida	comidas	N;FEM;PL
comienzo	comienzos	N;MASC;PL
comino	cominos	N;MASC;PL
comisaria	comisarias	N;FEM;PL
comisario	comisarias	N;FEM;PL
comisario	comisarios	N;MASC;PL
comisaría	comisarías	N;FEM;PL
comisionado	comisionados	N;MASC;PL
comisión	comisiones	N;FEM;PL
comité	comités	N;MASC;PL
comodidad	comodidades	N;FEM;PL
comodoro	comodoras	N;FEM;PL
comodoro	comodoros	N;MASC;PL
comodín	comodines	N;MASC;PL
compa	compas	N;MASC;PL
compadre	compadres	N;MASC;PL
comparación	comparaciones	N;FEM;PL
comparar	compara	V;IND;PRS;3;SG
comparar	comparaba	V;IND;PST;IPFV;3;SG
comparar	comparada	V;V.PTCP;PST;FEM;SG
comparar	comparadas	V;V.PTCP;PST;FEM;PL
comparar	comparado	V;V.PTCP;PST;MASC;SG
comparar	comparados	V;V.PTCP;PST;MASC;PL
comparar	comparando	V;V.CVB;PRS
comparar	comparará	V;IND;FUT;3;SG
comparar	comparándola	V;V.CVB;PRS;ACC;PRO;3;SG
comparar	comparándolas	V;V.CVB;PRS;ACC;PRO;3;PL
comparar	comparándole	V;V.CVB;PRS;DAT;PRO;3;SG
comparar	comparándoles	V;V.CVB;PRS;DAT;PRO;3;PL
comparar	comparándolo	V;V.CVB;PRS;ACC;PRO;3;SG
comparar	comparándolos	V;V.CVB;PRS;ACC;PRO;3;PL
comparar	comparándome	V;V.CVB;PRS;ACC;PRO;1;SG
comparar	comparándome	V;V.CVB;PRS;DAT;PRO;1;SG
comparar	comparándonos	V;V.CVB;PRS;ACC;PRO;1;PL
comparar	comparándonos	V;V.CVB;PRS;DAT;PRO;1;PL
comparar	comparándoos	V;V.CVB;PRS;ACC;PRO;2;PL
comparar	comparándoos	V;V.CVB;PRS;DAT;PRO;2;PL
comparar	comparándose	V;V.CVB;PRS;ACC;PRO;3;PL
comparar	comparándose	V;V.CVB;PRS;ACC;PRO;3;SG
comparar	comparándose	V;V.CVB;PRS;DAT;PRO;3;PL
comparar	comparándose	V;V.CVB;PRS;DAT;PRO;3;SG
comparar	comparándote	V;V.CVB;PRS;ACC;PRO;2;SG
comparar	comparándote	V;V.CVB;PRS;DAT;PRO;2;SG
comparar	comparó	V;IND;PST;PFV;3;SG
compartimento	compartimentos	N;MASC;PL
compartimiento	compartimientos	N;MASC;PL
compartir	comparte	V;IND;PRS;3;SG
compartir	compartida	V;V.PTCP;PST;FEM;SG
compartir	compartidas	V;V.PTCP;PST;FEM;PL
compartir	compartido	V;V.PTCP;PST;MASC;SG
compartir	compartidos	V;V.PTCP;PST;MASC;PL
compartir	compartiendo	V;V.CVB;PRS
compartir	compartirá	V;IND;FUT;3;SG
compartir	compartiéndola	V;V.CVB;PRS;ACC;PRO;3;SG
compartir	compartiéndolas	V;V.CVB;PRS;ACC;PRO;3;PL
compartir	compartiéndole	V;V.CVB;PRS;DAT;PRO;3;SG
compartir	compartiéndoles	V;V.CVB;PRS;DAT;PRO;3;PL
compartir	compartiéndolo	V;V.CVB;PRS;ACC;PRO;3;SG
compartir	compartiéndolos	V;V.CVB;PRS;ACC;PRO;3;PL
compartir	compartiéndome	V;V.CVB;PRS;ACC;PRO;1;SG
compartir	compartiéndome	V;V.CVB;PRS;DAT;PRO;1;SG
compartir	compartiéndonos	V;V.CVB;PRS;ACC;PRO;1;PL
compartir	compartiéndonos	V;V.CVB;PRS;DAT;PRO;1;PL
compartir	compartiéndoos	V;V.CVB;PRS;ACC;PRO;2;PL
compartir	compartiéndoos	V;V.CVB;PRS;DAT;PRO;2;PL
compartir	compartiéndose	V;V.CVB;PRS;ACC;PRO;3;PL
compartir	compartiéndose	V;V.CVB;PRS;ACC;PRO;3;SG
compartir	compartiéndose	V;V.CVB;PRS;DAT;PRO;3;PL
compartir	compartiéndose	V;V.CVB;PRS;DAT;PRO;3;SG
compartir	compartiéndote	V;V.CVB;PRS;ACC;PRO;2;SG
compartir	compartiéndote	V;V.CVB;PRS;DAT;PRO;2;SG
compartir	compartió	V;IND;PST;PFV;3;SG
compartir	compartía	V;IND;PST;IPFV;3;SG
compasión	compasiones	N;FEM;PL
compañera	compañeras	N;FEM;PL
compañera	compañeros	N;MASC;PL
compañero	compañeras	N;FEM;PL
compañero	compañeros	N;MASC;PL
compañía	compañías	N;FEM;PL
compensación	compensaciones	N;FEM;PL
compensar	compensa	V;IND;PRS;3;SG
compensar	compensaba	V;IND;PST;IPFV;3;SG
compensar	compensada	V;V.PTCP;PST;FEM;SG
compensar	compensadas	V;V.PTCP;PST;FEM;PL
compensar	compensado	V;V.PTCP;PST;MASC;SG
compensar	compensados	V;V.PTCP;PST;MASC;PL
compensar	compensando	V;V.CVB;PRS
compensar	compensará	V;IND;FUT;3;SG
compensar	compensándola	V;V.CVB;PRS;ACC;PRO;3;SG
compensar	compensándolas	V;V.CVB;PRS;ACC;PRO;3;PL
compensar	compensándole	V;V.CVB;PRS;DAT;PRO;3;SG
compensar	compensándoles	V;V.CVB;PRS;DAT;PRO;3;PL
compensar	compensándolo	V;V.CVB;PRS;ACC;PRO;3;SG
compensar	compensándolos	V;V.CVB;PRS;ACC;PRO;3;PL
compensar	compensándome	V;V.CVB;PRS;ACC;PRO;1;SG
compensar	compensándome	V;V.CVB;PRS;DAT;PRO;1;SG
compensar	compensándonos	V;V.CVB;PRS;ACC;PRO;1;PL
compensar	compensándonos	V;V.CVB;PRS;DAT;PRO;1;PL
compensar	compensándoos	V;V.CVB;PRS;ACC;PRO;2;PL
compensar	compensándoos	V;V.CVB;PRS;DAT;PRO;2;PL
compensar	compensándose	V;V.CVB;PRS;ACC;PRO;3;PL
compensar	compensándose	V;V.CVB;PRS;ACC;PRO;3;SG
compensar	compensándose	V;V.CVB;PRS;DAT;PRO;3;PL
compensar	compensándose	V;V.CVB;PRS;DAT;PRO;3;SG
compensar	compensándote	V;V.CVB;PRS;ACC;PRO;2;SG
compensar	compensándote	V;V.CVB;PRS;DAT;PRO;2;SG
compensar	compensó	V;IND;PST;PFV;3;SG
competencia	competencias	N;FEM;PL
competición	competiciones	N;FEM;PL
competidor	competidoras	N;FEM;PL
competidor	competidores	N;MASC;PL
competir	competida	V;V.PTCP;PST;FEM;SG
competir	competidas	V;V.PTCP;PST;FEM;PL
competir	competido	V;V.PTCP;PST;MASC;SG
competir	competidos	V;V.PTCP;PST;MASC;PL
competir	competirá	V;IND;FUT;3;SG
competir	competía	V;IND;PST;IPFV;3;SG
competir	compite	V;IND;PRS;3;SG
competir	compitiendo	V;V.CVB;PRS
competir	compitiéndola	V;V.CVB;PRS;ACC;PRO;3;SG
competir	compitiéndolas	V;V.CVB;PRS;ACC;PRO;3;PL
competir	compitiéndole	V;V.CVB;PRS;DAT;PRO;3;SG
competir	compitiéndoles	V;V.CVB;PRS;DAT;PRO;3;PL
competir	compitiéndolo	V;V.CVB;PRS;ACC;PRO;3;SG
competir	compitiéndolos	V;V.CVB;PRS;ACC;PRO;3;PL
competir	compitiéndome	V;V.CVB;PRS;ACC;PRO;1;SG
competir	compitiéndome	V;V.CVB;PRS;DAT;PRO;1;SG
competir	compitiéndonos	V;V.CVB;PRS;ACC;PRO;1;PL
competir	compitiéndonos	V;V.CVB;PRS;DAT;PRO;1;PL
competir	compitiéndoos	V;V.CVB;PRS;ACC;PRO;2;PL
competir	compitiéndoos	V;V.CVB;PRS;DAT;PRO;2;PL
competir	compitiéndose	V;V.CVB;PRS;ACC;PRO;3;PL
competir	compitiéndose	V;V.CVB;PRS;ACC;PRO;3;SG
competir	compitiéndose	V;V.CVB;PRS;DAT;PRO;3;PL
competir	compitiéndose	V;V.CVB;PRS;DAT;PRO;3;SG
competir	compitiéndote	V;V.CVB;PRS;ACC;PRO;2;SG
competir	compitiéndote	V;V.CVB;PRS;DAT;PRO;2;SG
competir	compitió	V;IND;PST;PFV;3;SG
compinche	compinches	N;MASC;PL
complacer	complace	V;IND;PRS;3;SG
complacer	complaceres	N;MASC;PL
complacer	complacerá	V;IND;FUT;3;SG
complacer	complacida	V;V.PTCP;PST;FEM;SG
complacer	complacidas	V;V.PTCP;PST;FEM;PL
complacer	complacido	V;V.PTCP;PST;MASC;SG
complacer	complacidos	V;V.PTCP;PST;MASC;PL
complacer	complaciendo	V;V.CVB;PRS
complacer	complaciéndola	V;V.CVB;PRS;ACC;PRO;3;SG
complacer	complaciéndolas	V;V.CVB;PRS;ACC;PRO;3;PL
complacer	complaciéndole	V;V.CVB;PRS;DAT;PRO;3;SG
complacer	complaciéndoles	V;V.CVB;PRS;DAT;PRO;3;PL
complacer	complaciéndolo	V;V.CVB;PRS;ACC;PRO;3;SG
complacer	complaciéndolos	V;V.CVB;PRS;ACC;PRO;3;PL
complacer	complaciéndome	V;V.CVB;PRS;ACC;PRO;1;SG
complacer	complaciéndome	V;V.CVB;PRS;DAT;PRO;1;SG
complacer	complaciéndonos	V;V.CVB;PRS;ACC;PRO;1;PL
complacer	complaciéndonos	V;V.CVB;PRS;DAT;PRO;1;PL
complacer	complaciéndoos	V;V.CVB;PRS;ACC;PRO;2;PL
complacer	complaciéndoos	V;V.CVB;PRS;DAT;PRO;2;PL
complacer	complaciéndose	V;V.CVB;PRS;ACC;PRO;3;PL
complacer	complaciéndose	V;V.CVB;PRS;ACC;PRO;3;SG
complacer	complaciéndose	V;V.CVB;PRS;DAT;PRO;3;PL
complacer	complaciéndose	V;V.CVB;PRS;DAT;PRO;3;SG
complacer	complaciéndote	V;V.CVB;PRS;ACC;PRO;2;SG
complacer	complaciéndote	V;V.CVB;PRS;DAT;PRO;2;SG
complacer	complació	V;IND;PST;PFV;3;SG
complacer	complacía	V;IND;PST;IPFV;3;SG
complacer	complugo	V;IND;PST;PFV;3;SG
complejidad	complejidades	N;FEM;PL
complejo	complejos	N;MASC;PL
completada	completadas	N;FEM;PL
completar	completa	V;IND;PRS;3;SG
completar	completaba	V;IND;PST;IPFV;3;SG
completar	completada	V;V.PTCP;PST;FEM;SG
completar	completadas	V;V.PTCP;PST;FEM;PL
completar	completado	V;V.PTCP;PST;MASC;SG
completar	completados	V;V.PTCP;PST;MASC;PL
completar	completando	V;V.CVB;PRS
completar	completará	V;IND;FUT;3;SG
completar	completándola	V;V.CVB;PRS;ACC;PRO;3;SG
completar	completándolas	V;V.CVB;PRS;ACC;PRO;3;PL
completar	completándole	V;V.CVB;PRS;DAT;PRO;3;SG
completar	completándoles	V;V.CVB;PRS;DAT;PRO;3;PL
completar	completándolo	V;V.CVB;PRS;ACC;PRO;3;SG
completar	completándolos	V;V.CVB;PRS;ACC;PRO;3;PL
completar	completándome	V;V.CVB;PRS;ACC;PRO;1;SG
completar	completándome	V;V.CVB;PRS;DAT;PRO;1;SG
completar	completándonos	V;V.CVB;PRS;ACC;PRO;1;PL
completar	completándonos	V;V.CVB;PRS;DAT;PRO;1;PL
completar	completándoos	V;V.CVB;PRS;ACC;PRO;2;PL
completar	completándoos	V;V.CVB;PRS;DAT;PRO;2;PL
completar	completándose	V;V.CVB;PRS;ACC;PRO;3;PL
completar	completándose	V;V.CVB;PRS;ACC;PRO;3;SG
completar	completándose	V;V.CVB;PRS;DAT;PRO;3;PL
completar	completándose	V;V.CVB;PRS;DAT;PRO;3;SG
completar	completándote	V;V.CVB;PRS;ACC;PRO;2;SG
completar	completándote	V;V.CVB;PRS;DAT;PRO;2;SG
completar	completó	V;IND;PST;PFV;3;SG
completo	completos	N;MASC;PL
complicación	complicaciones	N;FEM;PL
complicar	complica	V;IND;PRS;3;SG
complicar	complicaba	V;IND;PST;IPFV;3;SG
complicar	complicada	V;V.PTCP;PST;FEM;SG
complicar	complicadas	V;V.PTCP;PST;FEM;PL
complicar	complicado	V;V.PTCP;PST;MASC;SG
complicar	complicados	V;V.PTCP;PST;MASC;PL
complicar	complicando	V;V.CVB;PRS
complicar	complicará	V;IND;FUT;3;SG
complicar	complicándola	V;V.CVB;PRS;ACC;PRO;3;SG
complicar	complicándolas	V;V.CVB;PRS;ACC;PRO;3;PL
complicar	complicándole	V;V.CVB;PRS;DAT;PRO;3;SG
complicar	complicándoles	V;V.CVB;PRS;DAT;PRO;3;PL
complicar	complicándolo	V;V.CVB;PRS;ACC;PRO;3;SG
complicar	complicándolos	V;V.CVB;PRS;ACC;PRO;3;PL
complicar	complicándome	V;V.CVB;PRS;ACC;PRO;1;SG
complicar	complicándome	V;V.CVB;PRS;DAT;PRO;1;SG
complicar	complicándonos	V;V.CVB;PRS;ACC;PRO;1;PL
complicar	complicándonos	V;V.CVB;PRS;DAT;PRO;1;PL
complicar	complicándoos	V;V.CVB;PRS;ACC;PRO;2;PL
complicar	complicándoos	V;V.CVB;PRS;DAT;PRO;2;PL
complicar	complicándose	V;V.CVB;PRS;ACC;PRO;3;PL
complicar	complicándose	V;V.CVB;PRS;ACC;PRO;3;SG
complicar	complicándose	V;V.CVB;PRS;DAT;PRO;3;PL
complicar	complicándose	V;V.CVB;PRS;DAT;PRO;3;SG
complicar	complicándote	V;V.CVB;PRS;ACC;PRO;2;SG
complicar	complicándote	V;V.CVB;PRS;DAT;PRO;2;SG
complicar	complicó	V;IND;PST;PFV;3;SG
complicidad	complicidades	N;FEM;PL
complot	complots	N;MASC;PL
componente	componentes	N;MASC;PL
componer	compondrá	V;IND;FUT;3;SG
componer	compone	V;IND;PRS;3;SG
componer	componiendo	V;V.CVB;PRS
componer	componiéndola	V;V.CVB;PRS;ACC;PRO;3;SG
componer	componiéndolas	V;V.CVB;PRS;ACC;PRO;3;PL
componer	componiéndole	V;V.CVB;PRS;DAT;PRO;3;SG
componer	componiéndoles	V;V.CVB;PRS;DAT;PRO;3;PL
componer	componiéndolo	V;V.CVB;PRS;ACC;PRO;3;SG
componer	componiéndolos	V;V.CVB;PRS;ACC;PRO;3;PL
componer	componiéndome	V;V.CVB;PRS;ACC;PRO;1;SG
componer	componiéndome	V;V.CVB;PRS;DAT;PRO;1;SG
componer	componiéndonos	V;V.CVB;PRS;ACC;PRO;1;PL
componer	componiéndonos	V;V.CVB;PRS;DAT;PRO;1;PL
componer	componiéndoos	V;V.CVB;PRS;ACC;PRO;2;PL
componer	componiéndoos	V;V.CVB;PRS;DAT;PRO;2;PL
componer	componiéndose	V;V.CVB;PRS;ACC;PRO;3;PL
componer	componiéndose	V;V.CVB;PRS;ACC;PRO;3;SG
componer	componiéndose	V;V.CVB;PRS;DAT;PRO;3;PL
componer	componiéndose	V;V.CVB;PRS;DAT;PRO;3;SG
componer	componiéndote	V;V.CVB;PRS;ACC;PRO;2;SG
componer	componiéndote	V;V.CVB;PRS;DAT;PRO;2;SG
componer	componía	V;IND;PST;IPFV;3;SG
componer	compuesta	V;V.PTCP;PST;FEM;SG
componer	compuestas	V;V.PTCP;PST;FEM;PL
componer	compuesto	V;V.PTCP;PST;MASC;SG
componer	compuestos	V;V.PTCP;PST;MASC;PL
componer	compuso	V;IND;PST;PFV;3;SG
comportamiento	comportamientos	N;MASC;PL
comporte	comportes	N;MASC;PL
composición	composiciones	N;FEM;PL
compositor	compositoras	N;FEM;PL
compositor	compositores	N;MASC;PL
compostura	composturas	N;FEM;PL
compra	compras	N;FEM;PL
comprador	compradoras	N;FEM;PL
comprador	compradores	N;MASC;PL
comprar	compra	V;IND;PRS;3;SG
comprar	compraba	V;IND;PST;IPFV;3;SG
comprar	comprada	V;V.PTCP;PST;FEM;SG
comprar	compradas	V;V.PTCP;PST;FEM;PL
comprar	comprado	V;V.PTCP;PST;MASC;SG
comprar	comprados	V;V.PTCP;PST;MASC;PL
comprar	comprando	V;V.CVB;PRS
comprar	comprará	V;IND;FUT;3;SG
comprar	comprándola	V;V.CVB;PRS;ACC;PRO;3;SG
comprar	comprándolas	V;V.CVB;PRS;ACC;PRO;3;PL
comprar	comprándole	V;V.CVB;PRS;DAT;PRO;3;SG
comprar	comprándoles	V;V.CVB;PRS;DAT;PRO;3;PL
comprar	comprándolo	V;V.CVB;PRS;ACC;PRO;3;SG
comprar	comprándolos	V;V.CVB;PRS;ACC;PRO;3;PL
comprar	comprándome	V;V.CVB;PRS;ACC;PRO;1;SG
comprar	comprándome	V;V.CVB;PRS;DAT;PRO;1;SG
comprar	comprándonos	V;V.CVB;PRS;ACC;PRO;1;PL
comprar	comprándonos	V;V.CVB;PRS;DAT;PRO;1;PL
comprar	comprándoos	V;V.CVB;PRS;ACC;PRO;2;PL
comprar	comprándoos	V;V.CVB;PRS;DAT;PRO;2;PL
comprar	comprándose	V;V.CVB;PRS;ACC;PRO;3;PL
comprar	comprándose	V;V.CVB;PRS;ACC;PRO;3;SG
comprar	comprándose	V;V.CVB;PRS;DAT;PRO;3;PL
comprar	comprándose	V;V.CVB;PRS;DAT;PRO;3;SG
comprar	comprándote	V;V.CVB;PRS;ACC;PRO;2;SG
comprar	comprándote	V;V.CVB;PRS;DAT;PRO;2;SG
comprar	compró	V;IND;PST;PFV;3;SG
comprender	comprende	V;IND;PRS;3;SG
comprender	comprenderá	V;IND;FUT;3;SG
comprender	comprendida	V;V.PTCP;PST;FEM;SG
comprender	comprendidas	V;V.PTCP;PST;FEM;PL
comprender	comprendido	V;V.PTCP;PST;MASC;SG
comprender	comprendidos	V;V.PTCP;PST;MASC;PL
comprender	comprendiendo	V;V.CVB;PRS
comprender	comprendiéndola	V;V.CVB;PRS;ACC;PRO;3;SG
comprender	comprendiéndolas	V;V.CVB;PRS;ACC;PRO;3;PL
comprender	comprendiéndole	V;V.CVB;PRS;DAT;PRO;3;SG
comprender	comprendiéndoles	V;V.CVB;PRS;DAT;PRO;3;PL
comprender	comprendiéndolo	V;V.CVB;PRS;ACC;PRO;3;SG
comprender	comprendiéndolos	V;V.CVB;PRS;ACC;PRO;3;PL
comprender	comprendiéndome	V;V.CVB;PRS;ACC;PRO;1;SG
comprender	comprendiéndome	V;V.CVB;PRS;DAT;PRO;1;SG
comprender	comprendiéndonos	V;V.CVB;PRS;ACC;PRO;1;PL
comprender	comprendiéndonos	V;V.CVB;PRS;DAT;PRO;1;PL
comprender	comprendiéndoos	V;V.CVB;PRS;ACC;PRO;2;PL
comprender	comprendiéndoos	V;V.CVB;PRS;DAT;PRO;2;PL
comprender	comprendiéndose	V;V.CVB;PRS;ACC;PRO;3;PL
comprender	comprendiéndose	V;V.CVB;PRS;ACC;PRO;3;SG
comprender	comprendiéndose	V;V.CVB;PRS;DAT;PRO;3;PL
comprender	comprendiéndose	V;V.CVB;PRS;DAT;PRO;3;SG
comprender	comprendiéndote	V;V.CVB;PRS;ACC;PRO;2;SG
comprender	comprendiéndote	V;V.CVB;PRS;DAT;PRO;2;SG
comprender	comprendió	V;IND;PST;PFV;3;SG
comprender	comprendía	V;IND;PST;IPFV;3;SG
comprensión	comprensiones	N;FEM;PL
compresión	compresiones	N;FEM;PL
comprimido	comprimidos	N;MASC;PL
comprobación	comprobaciones	N;FEM;PL
comprobar	comprobaba	V;IND;PST;IPFV;3;SG
comprobar	comprobada	V;V.PTCP;PST;FEM;SG
comprobar	comprobadas	V;V.PTCP;PST;FEM;PL
comprobar	comprobado	V;V.PTCP;PST;MASC;SG
comprobar	comprobados	V;V.PTCP;PST;MASC;PL
comprobar	comprobando	V;V.CVB;PRS
comprobar	comprobará	V;IND;FUT;3;SG
comprobar	comprobándola	V;V.CVB;PRS;ACC;PRO;3;SG
comprobar	comprobándolas	V;V.CVB;PRS;ACC;PRO;3;PL
comprobar	comprobándole	V;V.CVB;PRS;DAT;PRO;3;SG
comprobar	comprobándoles	V;V.CVB;PRS;DAT;PRO;3;PL
comprobar	comprobándolo	V;V.CVB;PRS;ACC;PRO;3;SG
comprobar	comprobándolos	V;V.CVB;PRS;ACC;PRO;3;PL
comprobar	comprobándome	V;V.CVB;PRS;ACC;PRO;1;SG
comprobar	comprobándome	V;V.CVB;PRS;DAT;PRO;1;SG
comprobar	comprobándonos	V;V.CVB;PRS;ACC;PRO;1;PL
comprobar	comprobándonos	V;V.CVB;PRS;DAT;PRO;1;PL
comprobar	comprobándoos	V;V.CVB;PRS;ACC;PRO;2;PL
comprobar	comprobándoos	V;V.CVB;PRS;DAT;PRO;2;PL
comprobar	comprobándose	V;V.CVB;PRS;ACC;PRO;3;PL
comprobar	comprobándose	V;V.CVB;PRS;ACC;PRO;3;SG
comprobar	comprobándose	V;V.CVB;PRS;DAT;PRO;3;PL
comprobar	comprobándose	V;V.CVB;PRS;DAT;PRO;3;SG
comprobar	comprobándote	V;V.CVB;PRS;ACC;PRO;2;SG
comprobar	comprobándote	V;V.CVB;PRS;DAT;PRO;2;SG
comprobar	comprobó	V;IND;PST;PFV;3;SG
comprobar	comprueba	V;IND;PRS;3;SG
comprometer	compromete	V;IND;PRS;3;SG
comprometer	comprometerá	V;IND;FUT;3;SG
comprometer	comprometida	V;V.PTCP;PST;FEM;SG
comprometer	comprometidas	V;V.PTCP;PST;FEM;PL
comprometer	comprometido	V;V.PTCP;PST;MASC;SG
comprometer	comprometidos	V;V.PTCP;PST;MASC;PL
comprometer	comprometiendo	V;V.CVB;PRS
comprometer	comprometiéndola	V;V.CVB;PRS;ACC;PRO;3;SG
comprometer	comprometiéndolas	V;V.CVB;PRS;ACC;PRO;3;PL
comprometer	comprometiéndole	V;V.CVB;PRS;DAT;PRO;3;SG
comprometer	comprometiéndoles	V;V.CVB;PRS;DAT;PRO;3;PL
comprometer	comprometiéndolo	V;V.CVB;PRS;ACC;PRO;3;SG
comprometer	comprometiéndolos	V;V.CVB;PRS;ACC;PRO;3;PL
comprometer	comprometiéndome	V;V.CVB;PRS;ACC;PRO;1;SG
comprometer	comprometiéndome	V;V.CVB;PRS;DAT;PRO;1;SG
comprometer	comprometiéndonos	V;V.CVB;PRS;ACC;PRO;1;PL
comprometer	comprometiéndonos	V;V.CVB;PRS;DAT;PRO;1;PL
comprometer	comprometiéndoos	V;V.CVB;PRS;ACC;PRO;2;PL
comprometer	comprometiéndoos	V;V.CVB;PRS;DAT;PRO;2;PL
comprometer	comprometiéndose	V;V.CVB;PRS;ACC;PRO;3;PL
comprometer	comprometiéndose	V;V.CVB;PRS;ACC;PRO;3;SG
comprometer	comprometiéndose	V;V.CVB;PRS;DAT;PRO;3;PL
comprometer	comprometiéndose	V;V.CVB;PRS;DAT;PRO;3;SG
comprometer	comprometiéndote	V;V.CVB;PRS;ACC;PRO;2;SG
comprometer	comprometiéndote	V;V.CVB;PRS;DAT;PRO;2;SG
comprometer	comprometió	V;IND;PST;PFV;3;SG
comprometer	comprometía	V;IND;PST;IPFV;3;SG
comprometida	comprometidas	N;FEM;PL
comprometida	comprometidos	N;MASC;PL
comprometido	comprometidas	N;FEM;PL
comprometido	comprometidos	N;MASC;PL
compromiso	compromisos	N;MASC;PL
compuerta	compuertas	N;FEM;PL
compuesta	compuestas	N;FEM;PL
computación	computaciones	N;FEM;PL
computador	computadores	N;MASC;PL
computadora	computadoras	N;FEM;PL
compás	compases	N;MASC;PL
comuna	comunas	N;FEM;PL
comunicación	comunicaciones	N;FEM;PL
comunicado	comunicados	N;MASC;PL
comunicador	comunicadoras	N;FEM;PL
comunicador	comunicadores	N;MASC;PL
comunicar	comunica	V;IND;PRS;3;SG
comunicar	comunicaba	V;IND;PST;IPFV;3;SG
comunicar	comunicada	V;V.PTCP;PST;FEM;SG
comunicar	comunicadas	V;V.PTCP;PST;FEM;PL
comunicar	comunicado	V;V.PTCP;PST;MASC;SG
comunicar	comunicados	V;V.PTCP;PST;MASC;PL
comunicar	comunicando	V;V.CVB;PRS
comunicar	comunicará	V;IND;FUT;3;SG
